연번,원문,이지리드 문장,시각자료,명칭,검색어
,결혼생활 중 대화가 원활하지 않았다.,,,소통부족 (대화 어려움) 2,"부부싸움, 대화"
478,,대화가 잘 안되었다.,,,
,,,그림,,
,,,,가출,"부부싸움, 가출"
479,가출했다.,집을 나왔다.,,(원고),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,가출,"부부싸움, 가출"
480,가출했다.,집을 나왔다.,,(피고),
,,,그림,,
481,별거 중이다.,각자 따로 산다.,,별거,부부싸움
,,,그림,,
,원고는 이혼을 희망하여 이 소송을 제기하였다.,원고는 이혼을 하기 위해 소송을 했다.,,,"부부싸움, 이혼, 소송"
482,,,,이혼 소송,
,,,그림,,
,,다른 사람의 아이를 자신의 아이처럼 가족으로 받아들이는 것,,,
483,입양,,,입양,"아이, 자녀"
,,,그림,,
,,,,,
484,학대하였다.,아이를 괴롭히고 때렸다.,,학대,"아이, 자녀"
,,,그림,,
,,,,,
485,학대를 방조했다.,아이를 때리는 것을 말리지 않고 지켜보고 있었다.,,학대 방조,"아이, 자녀, 학대"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
486,학대로 인해 사망했다.,"아이를 때리고 돌보지 않아, 아이가 죽었다.",,아동학대 사망,"아이, 자녀, 학대, 사망"
,,,그림,,
,이혼의 원인은 원고에게 있다.,,,이혼 원인,"이혼, 이혼 원인"
487,,원고의 잘못이 더 크다.,,(원고),
,,,그림,,
,이혼의 원인은 피고에게 있다.,,,이혼 원인,"이혼, 이혼 원인"
488,,피고의 잘못이 더 크다.,,(피고),
,,,그림,,
,혼인관계가 파탄에 이르렀다.,"부부 사이가 너무 나빠졌고, 다시 좋아질 수도 없다.",,혼인관계 파탄,"부부, 부부싸움, 파탄"
489,,,,,
,,,그림,,
,부부는 서로에게 폭력을 행사해서는 안된다.,,,부부간 폭력금지,"부부, 폭력, 부부싸움"
490,,부부는 서로 때리면 안된다.,,,
,,,그림,,
,,부부는 함께 살아가기 위해 필요한 것들을 사거나 팔 때 서로를 대신해서 결정할 수 있다.,,일상가사 대리권,"부부, 일상, 가사"
491,일상가사대리권,,,,
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
492,아빠가 아이를 강하게 훈육했다.,아빠가 아이들을 혼내고 무섭게 가르쳤다.,,과도한 훈육 (아빠),"훈육, 아빠"
,,,그림,,
493,엄마가 아이를 강하게 훈육했다.,엄마가 아이들을 혼내고 무섭게 가르쳤다.,,과도한 훈육 (엄마),"훈육, 엄마"
,,,그림,,
,,,,재산 분할,"재산 분할,"
494,재산을 원고와 피고 각 50%로 분할한다.,"재산을 원고 50%, 피고 50%로 나눈다.",,-50%,"50%, 절반"
,,,그림,,
,"재산을 원고 40%, 피고 60%로 분할한다.",,,재산 분할,"재산 분할,"
495,,"재산을 원고 40%, 피고 60%로 나눈다.",,(원고 40%),40%
,,,그림,,
,"재산을 원고 30%, 피고 70%로 분할한다.",,,재산 분할,"재산 분할,"
496,,"재산을 원고 30%, 피고 70%로 나눈다.",,(원고 30%),30%
,,,그림,,
,"재산을 원고 20%, 피고 80%로 분할한다.",,,재산 분할,"재산 분할,"
497,,"재산을 원고 20%, 피고 80%로 나눈다.",,(원고 20%),20%
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
498,"재산을 원고 10%, 피고 90%로 분할한다.","재산을 원고 10%, 피고 90%로 나눈다.",,재산 분할,"재산 분할,"
,,,,(원고 10%),10%
,,,그림,,
,,,,,
499,"재산을 원고 90%, 피고 10%로 분할한다.",재산을 원고 90% 피고 10%로 나눈다.,,재산 분할,"재산 분할,"
,,,,(원고 90%),90%
,,,그림,,
,,,,,
500,"재산을 원고 80%, 피고 20%로 분할한다.","재산을 원고 80%, 피고 20%로 나눈다.",,재산 분할,"재산 분할,"
,,,,(원고 80%),80%
,,,그림,,
,,,,,
501,"재산을 원고 70%, 피고 30%로 분할한다.","재산을 원고 70%, 피고 30%로 나눈다.",,재산 분할,"재산 분할,"
,,,,(원고 70%),70%
,,,그림,,
,,,,,
502,"재산을 원고 60%, 피고 40%로 분할한다.","재산을 원고 60%, 피고 40%로 나눈다.",,재산 분할,"재산 분할,"
,,,,(원고 60%),60%
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
503,원고와 피고는 00.,원고와 피고는 00. 00. 00.,,혼인신고,결혼
,00. 00. 혼인신고를 마쳤다,혼인신고를 했다,,,
,,,그림,,
,"피고는 대한민국에 입국한 적이 없으며, 원고와 연락이 두절된 상태이다.",피고는 한국에 오지 않았다. 피고는 연락이 되지 않는 상태다.,,"미입국, 연락두절 (남자)","연락, 연락두절"
504,,,,,
,,,그림,,
,"피고는 대한민국에 입국한 적이 없으며, 원고와 연락이 두절된 상태이다.",피고는 한국에 오지 않았다. 피고는 연락이 되지 않는 상태다.,,"미입국, 연락두절 (여자)","연락, 연락두절"
505,,,,,
,,,그림,,
506,이 사건 혼인은 피고의 기망에 의한 것이다.,피고가 속여서 결혼한 것이다.,,혼인 기망,"혼인 취소, 기망"
,,,,(남자),
,,,그림,,
507,이 사건 혼인은 피고의 기망에 의한 것이다.,피고가 속여서 결혼한 것이다.,,혼인 기망,"혼인 취소, 기망"
,,,,(여자),
,혼인무효 사유인 ‘당사자 간에 혼인의 합의가 없는 때’란 당사자 사이에 사회관념상 부부라고 인정되는 정신적 · 육체적 결합을 생기게 할 의사의 합치가 없는 경우를 의미한다.,,그림,,
,,,,,
,,두 사람이 모두 진짜로 부부가 되려는 마음 없이 한 결혼은 무효다.,,혼인 무효 (혼인합의 부재),"결혼, 혼인, 무효, 혼인합의 부재"
508,,,,,
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,당사자 일방에게만 그와 같은 참다운 부부관계의 설정을 바라는 효과의사가 있고 상대방에게는 그러한 의사가 결여되었다면 당사자 간에 혼인의 합의가 없는 것이어서 무효이다.,,그림,,
,,,,,
,,두 사람 중 한 사람이라도 진짜 부부가 되기를 바라지 않는 결혼은 무효다.,,혼인 무효,
509,,,,(남자),"결혼, 혼인, 무효"
,당사자 일방에게만 그와 같은 참다운 부부관계의 설정을 바라는 효과의사가 있고 상대방에게는 그러한 의사가 결여되었다면 당사자 간에 혼인의 합의가 없는 것이어서 무효이다.,,그림,,
,,,,,
,,두 사람 중 한 사람이라도 진짜 부부가 되기를 바라지 않는 결혼은 무효다.,,,
510,,,,혼인 무효,"결혼, 혼인, 무효"
,,,,(여자),
,,,그림,,
,,,,,
511,이 혼인은 무효이다.,이 결혼은 무효다.,,혼인 무효1,"결혼, 혼인, 무효"
,,,,,
,,"혼인 신고를 한 것을 없던 일로 한다. 혼인 무효가 되면, 처음부터 부부가 아니었던 것이 된다.",,,
512,혼인무효,,,혼인무효2,"결혼, 혼인, 무효"
,,"혼인을 취소한다. 취소 판결을 받은 다음부터는 부부가 아니게 된다. 단, 그 이전에는 부부였던 것으로 인정한다.",그림,,
513,혼인취소,,,혼인취소,"결혼, 혼인, 취소"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,원고와 피고는 부부관계를 가지지 않았다.,,,혼인 무효 (부부관계 부존재),"혼인 무효, 부부관계, 잠자리"
514,,원고와 피고는 잠자리를 함께 하지 않았다.,,,
,,,그림,,
,원고와 피고는 부부공동생활을 한 적이 전혀 없다.,,,혼인 무효 (공동생활 부존재),
515,,원고와 피고는 함께 살거나 부부처럼 지낸 적이 없다.,,,"혼인 무효, 공동생활"
,,,그림,,
,피고가 원고에게 폭언과 폭행을 일삼는 바람에 혼인관계가 파탄에 이르렀다.,,,,"혼인 파탄, 이혼, 폭언, 폭행"
516,,피고가 원고에게 자주 욕하고 때려서 결혼생활이 끝났다.,,혼인파탄,
,,,,(남자 폭행),
,,,그림,,
,피고가 원고에게 폭언과 폭행을 일삼는 바람에 혼인관계가 파탄에 이르렀다.,,,,
517,,피고가 원고에게 자주 욕하고 때려서 결혼생활이 끝났다.,,혼인파탄,"혼인 파탄, 이혼, 폭언, 폭행"
,,,,(여자 폭행),
,피고는 원고와의 관계를 회복하기 위한 노력을 하지 아니한 채 오히려 아래에서 보는 바와 같이 인정되기 어려운 사정들을 들어 혼인관계의 파탄을 원고의 탓으로 돌리고 있다.,,그림,,
,,,,,
,,피고는 원고와의 좋게 지내려고 노력하지 않았다. 오히려 사이가 나빠진 것을 원고의 탓으로 돌리고 있다.,,,
518,,,,혼인 파탄,"혼인 파탄, 이혼"
,,,,(남자),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,피고는 원고와의 관계를 회복하기 위한 노력을 하지 아니한 채 오히려 아래에서 보는 바와 같이 인정되기 어려운 사정들을 들어 혼인관계의 파탄을 원고의 탓으로 돌리고 있다.,,그림,,
,,,,,
,,피고는 원고와의 좋게 지내려고 노력하지 않았다. 오히려 사이가 나빠진 것을 원고의 탓으로 돌리고 있다.,,,
519,,,,혼인 파탄,"혼인 파탄, 이혼"
,,,,(여자),
,,,그림,,
,원고와 피고는 모두 이혼을 원하고 있다.,원고와 피고는 모두 이혼을 원한다.,,이혼의사 합치1,"부부싸움, 이혼"
520,,,,,
,"원고와 피고 모두 이혼에 동의하면서 관계회복이나 개선을 위한 별다른 노력을 하지 않고 있는 점을 종합하여 보면, 원고와 피고의 혼인관계는 더 이상 돌이킬 수 없을 정도로 파탄에 이르렀다.",,그림,,
,,,,,
,,"원고와 피고는 모두 이혼을 원하고, 관계가 좋아지기 위한 노력을 하지 않았다. 원고와 피고의 부부관계는 좋아지기 어렵다.",,,
521,,,,이혼의사 합치,"혼인 파탄, 이혼"
,부부관계의 신뢰와 애정을 심각하게 손상시켜 그 갈등의 근본적인 원인을 제공한 사람은 피고라 할 것이다.,,그림,,
522,,부부 사이가 나빠진 것은 피고 탓이다.,,유책,"혼인 파탄, 이혼, 갈등, 책임"
,,,,(남자)1,
,원고를 이해하려는 노력을 하지 않고 악담을 하는 등 갈등을 조장하여 부부관계의 신뢰와 애정을 손상시켰다.,피고는 원고를 이해하려고 노력하지 않고 나쁜 말을 하여 싸움을 일으켰다. 그래서 부부 사이의 믿음과 사랑이 없어졌다.,그림,,
,,,,유책,"혼인 파탄, 이혼, 갈등, 책임"
523,,,,(남자)2,
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,부부관계의 신뢰와 애정을 심각하게 손상시켜 그 갈등의 근본적인 원인을 제공한 사람은 피고라 할 것이다.,,그림,,
524,,부부 사이가 나빠진 것은 피고 탓이다.,,유책,"혼인 파탄, 이혼, 갈등, 책임"
,,,,(여자1),
,원고를 이해하려는 노력을 하지 않고 악담을 하는 등 갈등을 조장하여 부부관계의 신뢰와 애정을 손상시켰다.,피고는 원고를 이해하려고 노력하지 않고 나쁜 말을 하여 싸움을 일으켰다. 그래서 부부 사이의 믿음과 사랑이 없어졌다.,그림,,
,,,,유책,"혼인 파탄, 이혼, 갈등, 책임"
525,,,,(여자2),
,원고와 피고 모두 사랑과 이해를 바탕 으로 상대방을 배려 하려고 노력하기 보다는 자신의 입장에서 상대방을 바라보면서 자신이 원하는 것만을 주장하기에 급급하였던 쌍방 모두에게 책임이 있다. 그 책임의 정도 또한 대등하다.,,그림,,
,,,,,
,,,,,
,,"피고와 원고는 서로를 이해하려고 노력하지 않았고, 결혼생활이 망가진 것을 둘다 똑같이 책임을 가진다.",,,
526,,,,혼인 파탄,"혼인 파탄, 이혼, 갈등, 책임"
,,,,(쌍방책임),
,,,그림,,
,피고는 00.00.00,,,부정행위,"혼인 파탄, 바람, 부정행위"
527,김00와 부정행위를 하였다.,피고는 00.00.00 김00와 바람을 피웠다.,,(남자),
,,,그림,,
,피고는 00.00.00,,,부정행위,"혼인 파탄, 바람, 부정행위"
528,김00와 부정행위를 하였다.,피고는 00.00.00 김00와 바람을 피웠다.,,(여자),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,이00는 피고와,,그림,,
,2013. 8.경부터,,,,
,2014. 1.경,이00은 피고와 5개월 동안 자주 연락하면서 집에 찾아가서 자고 오기도 했다.,,,"혼인 파탄, 바람, 부정 행위, 연락, 외박"
529,"까지 약 5개월간 총 200회가 넘는 통화나 문자를 주고받았고, 피고의 거주지에 드나들며 그곳에서 외박을 하고 나오기도 하였다.",,,혼인 파탄,
,,,,(남자 외박),
,이00는 피고와,,그림,,
,2013. 8.경부터,,,,
,2014. 1.경까지 약,이00은 피고와 5개월 동안 자주 연락하면서 집에 찾아가서 자고 오기도 했다.,,,"혼인 파탄, 바람, 부정 행위, 연락, 외박"
530,"5개월간 총 200회가 넘는 통화나 문자를 주고받았고, 피고의 거주지에 드나들며 그곳에서 외박을 하고 나오기도 하였다.",,,혼인 파탄,
,,,,(여자 외박),
,피고는 원고에게 위자료로 000원 및 이에 대하여 00. 00.,,그림,,
,00.부터 00. 00.,,,,
,"00.까지는 연 5%의, 그 다음날부터 다 갚는 날까지는 연 12%의 각 비율로 계산한 돈을 지급하라.",,,,
531,,피고는 원고에게 위자료 000원을 줘야 한다.,,위자료,"이혼, 위자료"
,,,,(남자 유책),
,피고는 원고에게 위자료로 000원 및 이에 대하여 00. 00.,,그림,,
,00.부터 00. 00.,,,,
,"00.까지는 연 5%의, 그 다음날부터 다 갚는 날까지는 연 12%의 각 비율로 계산한 돈을 지급하라.",,,,
532,,피고는 원고에게 위자료 000원을 줘야 한다.,,위자료,"이혼, 위자료"
,,,,(여자 유책),
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,피고는 원고에게 생활비를 전혀 주지 않았다.,피고는 원고에게 생활비를 전혀 주지 않았다.,,생활비 미지급,"이혼, 생활비 미지급"
533,,,,,
,,,그림,,
,원고는 피고로부터의 전화수신을 차단하였다.,원고는 피고의 전화를 차단했다.,,전화 차단,"이혼, 전화 차단"
534,,,,(남자),
,,,그림,,
,원고는 피고로부터의 전화수신을 차단하였다.,원고는 피고의 전화를 차단했다.,,전화 차단,"이혼, 전화 차단"
535,,,,(여자),
,,,그림,,
,원고는 자신이 거주하는 아파트 비밀번호를 바꾸어 버렸다.,,,비밀번호 변경(남자),"이혼, 비밀번호 변경"
536,,원고는 집 비밀번호를 바꿨다.,,,
,,,그림,,
,원고는 자신이 거주하는 아파트 비밀번호를 바꾸어 버렸다.,,,비밀번호 변경(여자),"이혼, 비밀번호 변경"
537,,원고는 집 비밀번호를 바꿨다.,,,
,,,그림,,
,피고는 00.00.00.경 집을 나간 후 현재까지 연락 두절인 상태이다.,피고는 00년 00월 00일에 집을 나가 지금까지 연락이 되지 않는다.,,가출,
538,,,,(남자),"이혼, 연락 두절"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,피고는 00.00.00.경 집을 나간 후 현재까지 연락 두절인 상태이다.,피고는 00년 00월 00일에 집을 나가 지금까지 연락이 되지 않는다.,,가출,"이혼, 연락 두절"
539,,,,(여자),
,원고와 피고의 혼인관계는 더 이상 돌이킬 수 없을 정도로 파탄에 이르렀다.,,그림,,
,,원고와 피고의 관계가 너무 나빠졌다.,,,"이혼, 혼인 파탄"
540,,이제는 다시 좋아질 수 없다.,,혼인 파탄,
,,,그림,,
,파탄에 이른 원인은 피고의 유기 때문이다.,결혼이 망가진 이유는 피고가 부부로서 당연히 가져야 할 관심을 갖지 않고 원고를 혼자 두었기 때문이다.,,상대방유기,
541,,,,(남자),"이혼, 유기"
,,,그림,,
,파탄에 이른 원인은 피고의 유기 때문이다.,결혼이 망가진 이유는 피고가 부부로서 당연히 가져야 할 관심을 갖지 않고 원고를 혼자 두었기 때문이다.,,상대방유기,
542,,,,(여자),"이혼, 유기"
,,,그림,,
,,,,술,
543,피고는 빈번히 음주를 하였다.,피고는 술을 자주 마셨다.,,(남자),"이혼, 음주, 알콜 중독"
,,,그림,,
,,,,술,
544,피고는 빈번히 음주를 하였다.,피고는 술을 자주 마셨다.,,(여자),"이혼, 음주, 알콜 중독"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,원고는 피고에게 자주 욕설을 하였다.,원고는 피고에게 자주 욕을 했다.,,욕설,"이혼, 욕설, 욕"
545,,,,(남자),
,,,그림,,
,원고는 피고에게 자주 욕설을 하였다.,원고는 피고에게 자주 욕을 했다.,,욕설,"이혼, 욕설, 욕"
546,,,,(여자),
,,,그림,,
,원고는 피고와 아이들을 폭행하였다.,원고는 피고와 아이들을 때렸다.,,폭행,
547,,,,(남자),"이혼, 폭행"
,,,그림,,
,원고는 피고와 아이들을 폭행하였다.,원고는 피고와 아이들을 때렸다.,,폭행,
548,,,,(여자),"이혼, 폭행"
,,,그림,,
,원고는 피고에게 물건을 던지고 소리를 지르는 등 폭력을 행사하였다.,,,폭력적,
549,,"원고는 피고에게 물건을 던지고, 소리를 질렀다.",,(남자),"이혼, 폭행"
,,,그림,,
,원고는 피고에게 물건을 던지고 소리를 지르는 등 폭력을 행사하였다.,"원고는 피고에게 물건을 던지고, 소리를 질렀다.",,폭력적,
550,,,,(여자),"이혼, 폭행"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,원고는 피고나 자녀들에게 폭언 내지 악담을 하곤 하였다.,,,폭언,
551,,"원고는 피고, 아이들에게 거친 말, 욕을 했다.",,(남자),"이혼, 폭행, 욕"
,,,그림,,
,원고는 피고나 자녀들에게 폭언 내지 악담을 하곤 하였다.,,,폭언,
552,,"원고는 피고, 아이들에게 거친 말, 욕을 했다.",,(여자),"이혼, 폭행, 욕"
,,,그림,,
,원고는 00.00.00 이 사건 이혼소송을 제기하였다.,,,이혼 소송,
553,,원고는 00년 00월 00일에 이혼 소송을 시작했다.,,(남자),"이혼, 이혼소송"
,,,그림,,
,원고는 00.00.00 이 사건 이혼소송을 제기하였다.,,,이혼 소송,
554,,원고는 00년 00월 00일에 이혼 소송을 시작했다.,,(여자),"이혼, 이혼소송"
,"신청인과 피신청인 사이의 이 법원 0000 이혼 및 위자료 사건이 종결될 때까지, 피신청인은 신청인의 의사에 반하여 신청인",,그림,,
,"에게 접근하거나, 신청인의 거주지인 0000를 방문하거나, 면담을 강요하여서는 아니된다.",,,,
,,"신청인과 피신청인 사이의 이혼과 위자료 소송이 끝날 때까지, 신청인은 피신청인에게 찾아가면 안 된다. 피신청인의 집을 방문해도 안 되고, 억지로 만나자고 해도 안 된다.",,,
,,,,"사전처분 (접근금지, 남자)",
555,,,,,"이혼, 접근금지"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,"신청인과 피신청인 사이의 이 법원 0000 이혼 및 위자료 사건이 종결될 때까지, 피신청인은 신청인의 의사에 반하여 신청인",,그림,,
,"에게 접근하거나, 신청인의 거주지인 0000를 방문하거나, 면담을 강요하여서는 아니된다.",,,,
,,"신청인과 피신청인 사이의 이혼과 위자료 소송이 끝날 때까지, 신청인은 피신청인에게 찾아가면 안 된다. 피신청인의 집을 방문해도 안 되고, 억지로 만나자고 해도 안 된다.",,,
,,,,"사전처분 (접근금지, 여자)",
556,,,,,"이혼, 접근금지"
,,,그림,,
,사건본인의 친권자로 원고와 피고를 공동으로 지정한다.,아이의 친권은 원고와 피고가 함께 나누어 가진다.,,,
557,,*친권 : 부모가 자녀를 돌보고 키울 수 있는 권리와 책임,,공동친권,"이혼, 친권, 친권자"
,,,그림,,
,,,,양육자,
558,사건본인의 양육자로 원고를 지정한다.,아이의 양육은 원고가 맡는다.,,(원고),"이혼, 양육, 양육자"
,,,그림,,
,,,,양육자,
559,사건본인의 양육자로 피고를 지정한다.,아이의 양육은 피고가 맡는다.,,(피고),"이혼, 양육, 양육자"
,,,그림,,
,사건본인의 양육자로 원고와 피고를 공동으로 지정한다.,,,,
560,,아이의 양육은 원고와 피고가 함께 맡는다.,,공동양육,"이혼, 양육, 양육자"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,,,그림,,
,,,,,
561,원고는 피고에게 사건본인을 인도하라,원고는 피고에게 아이를 보내줘야 한다.,,유아인도,"이혼, 자녀, 인도"
,,,,(원고),
,,,그림,,
,피고는 원고에게 사건본인을 인도하라.,,,,
562,,피고는 원고에게 아이를 보내줘야 한다.,,유아인도,"이혼, 자녀, 인도"
,,,,(피고),
,,,그림,,
,청구인(원고)은 이혼 무렵부터 사건본인이 성년에 달할 때까지 사건본인을 양육하여 왔다.,,,미성년자 양육(성년 시까지),
563,,원고는 이혼 후 아이가 성년이 될 때까지 양육해왔다.,,,"이혼, 자녀, 양육, 성년"
,상대방이 부담하여야 할 사건본인에 대한,,그림,,
,00.00.00.부터,"아이를 지금까지 키우는 데 들었던 양육비는 000원이고, 앞으로 들어갈 양육비는 한 달에 000원이다.",,,
564,00.00.00.까지의,,,양육비,"이혼, 양육비"
,"과거양육비를 000 원, 장래양육비를 월 000원으로 정함이 상당하다.",,,(이유 부분),
,상대방은 청구인에게 사건본인들에 대한 양육비로,,그림,,
,00.00.00.부터 각,,,,
,사건본인들이 성년에 이르기 전 날까지 사건본인 1인당,00.00.00.부터 아이가 성인이 될 때까지 1인당 월 50만 원을 양육비로 줘야 한다.,,양육비,
565,월 50만 원씩을 매월 말일에 지급하라.,,,(1명),"이혼, 양육비"
,,,,,
,,,,,
연번,원문,이지리드 문장,시각자료,명칭,검색어
,상대방은 청구인에게 사건본인들에 대한 양육비로,,그림,,
,00.00.00.부터 각,,,,
,사건본인들이 성년에 이르기 전 날까지 사건본인 1인당 월 50만 원씩을 매월 말일에 지급하라.,00.00.00.부터 아이가 성인이 될 때까지 1인당 월 50만 원을 양육비로 줘야 한다.,,,
566,,,,양육비,"이혼, 양육비"
,,,,(2명),
,상대방은 청구인에게 사건본인들에 대한 양육비로,,그림,,
,00.00.00.부터 각,,,,
,사건본인들이 성년에 이르기 전 날까지 사건본인 1인당,00.00.00.부터 아이가 성인이 될 때까지 1인당 월 50만 원을 양육비로 줘야 한다.,,,
567,월 50만 원씩을 매월 말일에 지급하라.,,,양육비,"이혼, 양육비"
,,,,(3명),
,"신청인과 피신청인 사이의 이 법원 000 사건의 제1심 절차가 종결할 때까지, 신청인을 사건본인에 대한 임시양육자로 지정한다.",,그림,,
,,,,,
,,이혼 소송이 끝날 때까지는 일단 엄마가 아이와 함께 살면서 키운다.,,임시양육자 지정,
568,,,,,"이혼, 양육"
